run_id,recipe_key,family,multiplier,seed,target_relative,client_id,is_malicious,asr_std_filtered,asr_unfiltered,n_eligible,n_total,acc,n_acc_samples
attack_a0.5_s0_e1b_persist_s0,real|0.5|0,real,0.5,0,0.078,2,False,0.08280254777070063,0.2,157,250,0.744,250
attack_a0.5_s0_e1b_persist_s0,real|1|0,real,1.0,0,0.156,2,False,0.025477707006369428,0.024,157,250,0.64,250
attack_a0.5_s0_e1b_persist_s0,real|2|0,real,2.0,0,0.312,2,False,0.006369426751592357,0.004,157,250,0.344,250
attack_a0.5_s0_e1b_persist_s0,real|4|0,real,4.0,0,0.624,2,False,0.0,0.0,157,250,0.172,250
attack_a0.5_s0_e1b_persist_s0,zero|0|0,zero,0.0,0,0.0,3,False,0.48,0.56,200,250,0.936,250
attack_a0.5_s0_e1b_persist_s0,gaussian_global|0.5|0,gaussian_global,0.5,0,0.078,3,False,0.485,0.564,200,250,0.932,250
attack_a0.5_s0_e1b_persist_s0,gaussian_global|0.5|1,gaussian_global,0.5,1,0.078,3,False,0.49,0.568,200,250,0.936,250
attack_a0.5_s0_e1b_persist_s0,gaussian_global|0.5|2,gaussian_global,0.5,2,0.078,3,False,0.47,0.552,200,250,0.936,250
attack_a0.5_s0_e1b_persist_s0,gaussian_global|1|0,gaussian_global,1.0,0,0.156,3,False,0.495,0.572,200,250,0.936,250
attack_a0.5_s0_e1b_persist_s0,gaussian_global|1|1,gaussian_global,1.0,1,0.156,3,False,0.48,0.556,200,250,0.924,250
attack_a0.5_s0_e1b_persist_s0,gaussian_global|1|2,gaussian_global,1.0,2,0.156,3,False,0.49,0.568,200,250,0.932,250
attack_a0.5_s0_e1b_persist_s0,gaussian_global|2|0,gaussian_global,2.0,0,0.312,3,False,0.51,0.58,200,250,0.916,250
attack_a0.5_s0_e1b_persist_s0,gaussian_global|2|1,gaussian_global,2.0,1,0.312,3,False,0.465,0.544,200,250,0.912,250
attack_a0.5_s0_e1b_persist_s0,gaussian_global|2|2,gaussian_global,2.0,2,0.312,3,False,0.48,0.564,200,250,0.932,250
attack_a0.5_s0_e1b_persist_s0,gaussian_global|4|0,gaussian_global,4.0,0,0.624,3,False,0.605,0.648,200,250,0.812,250
attack_a0.5_s0_e1b_persist_s0,gaussian_global|4|1,gaussian_global,4.0,1,0.624,3,False,0.36,0.464,200,250,0.864,250
attack_a0.5_s0_e1b_persist_s0,gaussian_global|4|2,gaussian_global,4.0,2,0.624,3,False,0.52,0.588,200,250,0.888,250
attack_a0.5_s0_e1b_persist_s0,gaussian_layer_matched|0.5|0,gaussian_layer_matched,0.5,0,0.078,3,False,0.49,0.568,200,250,0.932,250
attack_a0.5_s0_e1b_persist_s0,gaussian_layer_matched|0.5|1,gaussian_layer_matched,0.5,1,0.078,3,False,0.495,0.568,200,250,0.924,250
attack_a0.5_s0_e1b_persist_s0,gaussian_layer_matched|0.5|2,gaussian_layer_matched,0.5,2,0.078,3,False,0.455,0.54,200,250,0.932,250
attack_a0.5_s0_e1b_persist_s0,gaussian_layer_matched|1|0,gaussian_layer_matched,1.0,0,0.156,3,False,0.49,0.564,200,250,0.932,250
attack_a0.5_s0_e1b_persist_s0,gaussian_layer_matched|1|1,gaussian_layer_matched,1.0,1,0.156,3,False,0.515,0.588,200,250,0.924,250
attack_a0.5_s0_e1b_persist_s0,gaussian_layer_matched|1|2,gaussian_layer_matched,1.0,2,0.156,3,False,0.48,0.56,200,250,0.936,250
