round,defense,tau,alpha,alpha_dirichlet,seed,n_malicious_in_round,n_selected,tpr,fpr,youden_j,n_excluded,influence_malicious_mean,influence_benign_mean,trim_survival_malicious_mean,trim_survival_benign_mean,mask_keep_ratio,zero_sign_ratio,effective_trim_n,malicious_rank_l2_mean,malicious_rank_norm_mean,malicious_rank_cos_mean,flame_n_clusters,flame_n_noise,flame_max_cluster_size,flame_fallback_triggered,clip_rate_malicious,clip_rate_benign,precision
279,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
280,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
281,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
282,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
283,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
284,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
285,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
286,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
287,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
288,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
289,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
290,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
291,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
292,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
293,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
294,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
295,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
296,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,4.0,,,,,,,
297,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
298,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
299,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
300,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
301,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
302,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
303,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
304,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
305,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
306,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
307,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
308,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
309,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
310,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
311,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
312,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
313,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
314,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
315,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
316,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
317,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
318,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
319,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
320,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
321,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
322,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
323,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
324,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
325,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
326,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
327,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
328,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
329,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
330,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
331,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
332,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
333,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
334,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
335,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
336,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
337,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
338,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
339,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
340,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
341,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
342,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
343,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
344,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
345,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
346,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,8.0,,,,,,,
347,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
348,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,7.0,,,,,,,
349,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
350,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
351,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
352,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
353,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
354,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
355,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
356,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
357,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
358,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
359,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
360,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
361,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
362,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
363,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
364,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
365,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
366,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,9.0,,,,,,,
367,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
368,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
369,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
370,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
371,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,7.0,,,,,,,
372,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
373,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
374,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
375,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,6.0,,,,,,,
376,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
377,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
378,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
379,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
380,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
381,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
382,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
383,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
384,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,10.0,,,,,,,
385,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
386,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,9.0,,,,,,,
387,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
388,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
389,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
390,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
391,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
392,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
393,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
394,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,9.0,,,,,,,
395,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
396,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
397,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
398,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
399,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
400,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
401,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
402,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,6.0,,,,,,,
403,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
404,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
405,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
406,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
407,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
408,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
409,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
410,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
411,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
412,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
413,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
414,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
415,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
416,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
417,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
418,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
419,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
420,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,9.0,,,,,,,
421,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
422,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
423,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
424,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
425,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
426,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
427,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
428,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
429,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,8.0,,,,,,,
430,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
431,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,9.0,,,,,,,
432,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
433,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
434,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
435,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
436,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
437,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
438,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,8.0,,,,,,,
439,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,9.0,,,,,,,
440,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
441,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
442,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
443,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
444,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,6.0,,,,,,,
445,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
446,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
447,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,8.0,,,,,,,
448,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
449,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
450,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
451,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
452,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
453,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
454,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
455,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
456,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
457,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
458,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,8.0,,,,,,,
459,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
460,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
461,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
462,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
463,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
464,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
465,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
466,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
467,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
468,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
469,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
470,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
471,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
472,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
473,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
474,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
475,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
476,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
477,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
478,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
479,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
480,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
481,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
482,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
483,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
484,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
485,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
486,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
487,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,8.0,,,,,,,
488,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
489,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
490,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,9.0,,,,,,,
491,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
492,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
493,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
494,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
495,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
496,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
497,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
498,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
499,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
500,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
